experiment,feature_set,model,model_type,threshold_mode,k_best,pca_components,threshold,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.4,0.6166666666666667,0.6590909090909092,0.6674641148325359,0.5456976619643229,0.6101694915254238,0.4864864864864865,0.8181818181818182,0.5,18,19,19,4,8
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.275,0.5666666666666667,0.638755980861244,0.6578947368421053,0.5101558442938167,0.6060606060606061,0.45454545454545453,0.9090909090909091,0.3684210526315789,20,24,14,2,9
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.3,0.5333333333333333,0.6124401913875598,0.715311004784689,0.6592710554605128,0.5882352941176471,0.43478260869565216,0.9090909090909091,0.3157894736842105,20,26,12,2,10
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.35,0.6065573770491803,0.6427738927738927,0.7016317016317017,0.6533343854701532,0.5862068965517241,0.4722222222222222,0.7727272727272727,0.5128205128205128,17,19,20,5,11
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.25,0.43333333333333335,0.5526315789473684,0.5885167464114833,0.4529940088506314,0.5641025641025641,0.39285714285714285,1.0,0.10526315789473684,22,34,4,0,12
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.25,0.45,0.55622009569378,0.6100478468899521,0.5049984498857215,0.56,0.39622641509433965,0.9545454545454546,0.15789473684210525,21,32,6,1,13
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.3,0.5166666666666667,0.5801435406698565,0.6710526315789473,0.5908151122060895,0.5538461538461539,0.4186046511627907,0.8181818181818182,0.34210526315789475,18,25,13,4,14
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.3,0.5166666666666667,0.5897129186602871,0.6471291866028708,0.5488431272791621,0.5671641791044776,0.4222222222222222,0.8636363636363636,0.3157894736842105,19,26,12,3,15
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7049180327868853,0.6800699300699301,0.7773892773892774,0.6028591936853843,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.7692307692307693,13,9,30,9,1
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7,0.6483253588516746,0.7691387559808612,0.6957512487383279,0.5263157894736842,0.625,0.45454545454545453,0.8421052631578947,10,6,32,12,2
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.6833333333333333,0.6351674641148325,0.7248803827751197,0.5729876926098997,0.5128205128205128,0.5882352941176471,0.45454545454545453,0.8157894736842105,10,7,31,12,3
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7166666666666667,0.6423444976076556,0.673444976076555,0.5727805599113811,0.48484848484848486,0.7272727272727273,0.36363636363636365,0.9210526315789473,8,3,35,14,4
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.65,0.5801435406698564,0.7392344497607656,0.6194338386678591,0.4,0.5384615384615384,0.3181818181818182,0.8421052631578947,7,6,32,15,5
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7049180327868853,0.6602564102564102,0.6818181818181819,0.6493983012942031,0.55,0.6111111111111112,0.5,0.8205128205128205,11,7,32,11,6
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.6166666666666667,0.5538277511961722,0.6842105263157894,0.590645822299886,0.3783783783783784,0.4666666666666667,0.3181818181818182,0.7894736842105263,7,8,30,15,7
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.6333333333333333,0.5861244019138756,0.6495215311004785,0.6066461063113919,0.45,0.5,0.4090909090909091,0.7631578947368421,9,9,29,13,8
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7166666666666667,0.6423444976076556,0.7930622009569378,0.7095995457699895,0.48484848484848486,0.7272727272727273,0.36363636363636365,0.9210526315789473,8,3,35,14,9
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7,0.6483253588516746,0.7619617224880383,0.7227421462461197,0.5263157894736842,0.625,0.45454545454545453,0.8421052631578947,10,6,32,12,10
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7213114754098361,0.6433566433566433,0.7249417249417249,0.585357411972814,0.48484848484848486,0.7272727272727273,0.36363636363636365,0.9230769230769231,8,3,36,14,11
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.6833333333333333,0.6255980861244019,0.6519138755980861,0.5294958013635503,0.4864864864864865,0.6,0.4090909090909091,0.8421052631578947,9,6,32,13,12
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.6333333333333333,0.5765550239234449,0.6291866028708134,0.4963300657688027,0.42105263157894735,0.5,0.36363636363636365,0.7894736842105263,8,8,30,14,13
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.65,0.5897129186602871,0.6901913875598086,0.6075549821116945,0.43243243243243246,0.5333333333333333,0.36363636363636365,0.8157894736842105,8,7,31,14,14
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7833333333333333,0.7141148325358851,0.7547846889952152,0.7429032073482313,0.6060606060606061,0.9090909090909091,0.45454545454545453,0.9736842105263158,10,1,37,12,15
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.45,0.7049180327868853,0.7196969696969697,0.7773892773892774,0.6028591936853843,0.6538461538461539,0.5666666666666667,0.7727272727272727,0.6666666666666666,17,13,26,5,1
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.6,0.6650717703349283,0.7691387559808612,0.6957512487383279,0.625,0.47619047619047616,0.9090909090909091,0.42105263157894735,20,22,16,2,2
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.6833333333333333,0.7117224880382775,0.7248803827751197,0.5729876926098997,0.6545454545454545,0.5454545454545454,0.8181818181818182,0.6052631578947368,18,15,23,4,3
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.45,0.7166666666666667,0.680622009569378,0.673444976076555,0.5727805599113811,0.5853658536585366,0.631578947368421,0.5454545454545454,0.8157894736842105,12,7,31,10,4
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.7,0.715311004784689,0.7392344497607656,0.6194338386678591,0.6538461538461539,0.5666666666666667,0.7727272727272727,0.6578947368421053,17,13,25,5,5
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.6229508196721312,0.6456876456876457,0.6818181818181819,0.6493983012942031,0.5818181818181818,0.48484848484848486,0.7272727272727273,0.5641025641025641,16,17,22,6,6
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.5833333333333334,0.6423444976076556,0.6842105263157894,0.590645822299886,0.6031746031746031,0.4634146341463415,0.8636363636363636,0.42105263157894735,19,22,16,3,7
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.6,0.6267942583732058,0.6495215311004785,0.6066461063113919,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.5263157894736842,16,18,20,6,8
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.7,0.715311004784689,0.7930622009569378,0.7095995457699895,0.6538461538461539,0.5666666666666667,0.7727272727272727,0.6578947368421053,17,13,25,5,9
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.45,0.7333333333333333,0.722488038277512,0.7619617224880383,0.7227421462461197,0.6521739130434783,0.625,0.6818181818181818,0.7631578947368421,15,9,29,7,10
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.45,0.7213114754098361,0.6928904428904429,0.7249417249417249,0.585357411972814,0.6046511627906976,0.6190476190476191,0.5909090909090909,0.7948717948717948,13,8,31,9,11
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.275,0.43333333333333335,0.5430622009569378,0.6519138755980861,0.5294958013635503,0.5526315789473685,0.3888888888888889,0.9545454545454546,0.13157894736842105,21,33,5,1,12
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.225,0.4166666666666667,0.5394736842105263,0.6291866028708134,0.4963300657688027,0.5569620253164557,0.38596491228070173,1.0,0.07894736842105263,22,35,3,0,13
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.6166666666666667,0.6782296650717703,0.6901913875598086,0.6075549821116945,0.6349206349206349,0.4878048780487805,0.9090909090909091,0.4473684210526316,20,21,17,2,14
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.3,0.5666666666666667,0.638755980861244,0.7547846889952152,0.7429032073482313,0.6060606060606061,0.45454545454545453,0.9090909090909091,0.3684210526315789,20,24,14,2,15
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.5573770491803278,0.5151515151515151,0.6363636363636365,0.5240138113862083,0.37209302325581395,0.38095238095238093,0.36363636363636365,0.6666666666666666,8,13,26,14,1
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6333333333333333,0.6052631578947368,0.5992822966507176,0.5869313772032065,0.5,0.5,0.5,0.7105263157894737,11,11,27,11,2
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6666666666666666,0.6220095693779905,0.6710526315789473,0.5409871310098756,0.5,0.5555555555555556,0.45454545454545453,0.7894736842105263,10,8,30,12,3
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.5333333333333333,0.4880382775119617,0.4964114832535885,0.4040477004387194,0.3333333333333333,0.35,0.3181818181818182,0.6578947368421053,7,13,25,15,4
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6333333333333333,0.5669856459330144,0.6925837320574163,0.5851213581704284,0.3888888888888889,0.5,0.3181818181818182,0.8157894736842105,7,7,31,15,5
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7213114754098361,0.682983682983683,0.6526806526806527,0.5445489684757466,0.5853658536585366,0.631578947368421,0.5454545454545454,0.8205128205128205,12,7,32,10,6
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7,0.6291866028708134,0.6447368421052632,0.5834128275607858,0.47058823529411764,0.6666666666666666,0.36363636363636365,0.8947368421052632,8,4,34,14,7
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.5666666666666667,0.5430622009569378,0.5645933014354066,0.5073455334613753,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.631578947368421,10,14,24,12,8
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6333333333333333,0.5765550239234449,0.6291866028708134,0.48851506085641966,0.42105263157894735,0.5,0.36363636363636365,0.7894736842105263,8,8,30,14,9
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.65,0.618421052631579,0.6303827751196172,0.5508129819298044,0.5116279069767442,0.5238095238095238,0.5,0.7368421052631579,11,10,28,11,10
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.5901639344262295,0.5705128205128205,0.6363636363636365,0.4957647352283449,0.46808510638297873,0.44,0.5,0.6410256410256411,11,14,25,11,11
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.5166666666666667,0.5035885167464115,0.5669856459330144,0.5281311235864429,0.40816326530612246,0.37037037037037035,0.45454545454545453,0.5526315789473685,10,17,21,12,12
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6,0.569377990430622,0.6076555023923444,0.4455041758393746,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6842105263157895,10,12,26,12,13
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6333333333333333,0.6052631578947368,0.6136363636363636,0.49748794596087326,0.5,0.5,0.5,0.7105263157894737,11,11,27,11,14
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6,0.5502392344497608,0.5598086124401914,0.5226441675417589,0.4,0.4444444444444444,0.36363636363636365,0.7368421052631579,8,10,28,14,15
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.175,0.45901639344262296,0.5769230769230769,0.6363636363636365,0.5240138113862083,0.5714285714285714,0.4,1.0,0.15384615384615385,22,33,6,0,1
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.05,0.36666666666666664,0.5,0.5992822966507176,0.5869313772032065,0.5365853658536586,0.36666666666666664,1.0,0.0,22,38,0,0,2
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.35,0.6166666666666667,0.6495215311004785,0.6710526315789473,0.5409871310098756,0.5964912280701754,0.4857142857142857,0.7727272727272727,0.5263157894736842,17,18,20,5,3
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.125,0.4,0.5263157894736842,0.4964114832535885,0.4040477004387194,0.55,0.3793103448275862,1.0,0.05263157894736842,22,36,2,0,4
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.35,0.7,0.715311004784689,0.6925837320574163,0.5851213581704284,0.6538461538461539,0.5666666666666667,0.7727272727272727,0.6578947368421053,17,13,25,5,5
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.5,0.7213114754098361,0.682983682983683,0.6526806526806527,0.5445489684757466,0.5853658536585366,0.631578947368421,0.5454545454545454,0.8205128205128205,12,7,32,10,6
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.3,0.5333333333333333,0.6028708133971292,0.6447368421052632,0.5834128275607858,0.5757575757575758,0.4318181818181818,0.8636363636363636,0.34210526315789475,19,25,13,3,7
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.225,0.43333333333333335,0.5430622009569378,0.5645933014354066,0.5073455334613753,0.5526315789473685,0.3888888888888889,0.9545454545454546,0.13157894736842105,21,33,5,1,8
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.25,0.5333333333333333,0.6124401913875598,0.6291866028708134,0.48851506085641966,0.5882352941176471,0.43478260869565216,0.9090909090909091,0.3157894736842105,20,26,12,2,9
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.35,0.6,0.6363636363636364,0.6303827751196172,0.5508129819298044,0.5862068965517241,0.4722222222222222,0.7727272727272727,0.5,17,19,19,5,10
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.35,0.639344262295082,0.6486013986013985,0.6363636363636365,0.4957647352283449,0.5769230769230769,0.5,0.6818181818181818,0.6153846153846154,15,15,24,7,11
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.075,0.38333333333333336,0.5131578947368421,0.5669856459330144,0.5281311235864429,0.5432098765432098,0.3728813559322034,1.0,0.02631578947368421,22,37,1,0,12
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.25,0.5166666666666667,0.5897129186602871,0.6076555023923444,0.4455041758393746,0.5671641791044776,0.4222222222222222,0.8636363636363636,0.3157894736842105,19,26,12,3,13
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.2,0.4666666666666667,0.5789473684210527,0.6136363636363636,0.49748794596087326,0.5789473684210527,0.4074074074074074,1.0,0.15789473684210525,22,32,6,0,14
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.175,0.4,0.5167464114832536,0.5598086124401914,0.5226441675417589,0.5384615384615384,0.375,0.9545454545454546,0.07894736842105263,21,35,3,1,15
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6557377049180327,0.6118881118881119,0.7331002331002332,0.5988187531735237,0.4878048780487805,0.5263157894736842,0.45454545454545453,0.7692307692307693,10,9,30,12,1
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6333333333333333,0.6052631578947368,0.6160287081339713,0.5791156768962744,0.5,0.5,0.5,0.7105263157894737,11,11,27,11,2
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6833333333333333,0.6351674641148325,0.7272727272727273,0.5607958119933546,0.5128205128205128,0.5882352941176471,0.45454545454545453,0.8157894736842105,10,7,31,12,3
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6,0.5406698564593302,0.5550239234449761,0.5062368622803605,0.3684210526315789,0.4375,0.3181818181818182,0.7631578947368421,7,9,29,15,4
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6833333333333333,0.6447368421052632,0.6961722488038278,0.6235906190726658,0.5365853658536586,0.5789473684210527,0.5,0.7894736842105263,11,8,30,11,5
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6557377049180327,0.6317016317016317,0.6363636363636364,0.5504912054721922,0.5333333333333333,0.5217391304347826,0.5454545454545454,0.717948717948718,12,11,28,10,6
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7333333333333333,0.6746411483253588,0.708133971291866,0.6682677214791588,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.8947368421052632,10,4,34,12,7
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6666666666666666,0.631578947368421,0.6519138755980862,0.6140268961398961,0.5238095238095238,0.55,0.5,0.7631578947368421,11,9,29,11,8
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.5666666666666667,0.4856459330143541,0.6734449760765551,0.5102341025818303,0.23529411764705882,0.3333333333333333,0.18181818181818182,0.7894736842105263,4,8,30,18,9
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6166666666666667,0.5633971291866029,0.6638755980861244,0.595894142328622,0.41025641025641024,0.47058823529411764,0.36363636363636365,0.7631578947368421,8,9,29,14,10
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6721311475409836,0.6346153846153846,0.6328671328671329,0.5465375113163755,0.5238095238095238,0.55,0.5,0.7692307692307693,11,9,30,11,11
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.65,0.6088516746411483,0.6100478468899522,0.6065736093925869,0.4878048780487805,0.5263157894736842,0.45454545454545453,0.7631578947368421,10,9,29,12,12
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7,0.6387559808612441,0.7009569377990431,0.5404518091388236,0.5,0.6428571428571429,0.4090909090909091,0.868421052631579,9,5,33,13,13
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6166666666666667,0.5729665071770335,0.6267942583732058,0.5127653132540342,0.43902439024390244,0.47368421052631576,0.4090909090909091,0.7368421052631579,9,10,28,13,14
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.65,0.5897129186602871,0.617224880382775,0.5651483307827297,0.43243243243243246,0.5333333333333333,0.36363636363636365,0.8157894736842105,8,7,31,14,15
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.45,0.7049180327868853,0.6998834498834499,0.7331002331002332,0.5988187531735237,0.625,0.5769230769230769,0.6818181818181818,0.717948717948718,15,11,28,7,1
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.4,0.6,0.6076555023923444,0.6160287081339713,0.5791156768962744,0.5384615384615384,0.4666666666666667,0.6363636363636364,0.5789473684210527,14,16,22,8,2
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.35,0.7166666666666667,0.7380382775119618,0.7272727272727273,0.5607958119933546,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6578947368421053,18,13,25,4,3
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.2,0.4166666666666667,0.5299043062200957,0.5550239234449761,0.5062368622803605,0.5454545454545454,0.38181818181818183,0.9545454545454546,0.10526315789473684,21,34,4,1,4
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.4,0.6666666666666666,0.6698564593301435,0.6961722488038278,0.6235906190726658,0.6,0.5357142857142857,0.6818181818181818,0.6578947368421053,15,13,25,7,5
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.15,0.3770491803278688,0.5128205128205128,0.6363636363636364,0.5504912054721922,0.5365853658536586,0.36666666666666664,1.0,0.02564102564102564,22,38,1,0,6
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.3,0.5666666666666667,0.6291866028708134,0.708133971291866,0.6682677214791588,0.59375,0.4523809523809524,0.8636363636363636,0.39473684210526316,19,23,15,3,7
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.175,0.4166666666666667,0.5394736842105263,0.6519138755980862,0.6140268961398961,0.5569620253164557,0.38596491228070173,1.0,0.07894736842105263,22,35,3,0,8
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.3,0.6333333333333333,0.6626794258373205,0.6734449760765551,0.5102341025818303,0.6071428571428571,0.5,0.7727272727272727,0.5526315789473685,17,17,21,5,9
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.3,0.55,0.6255980861244019,0.6638755980861244,0.595894142328622,0.5970149253731343,0.4444444444444444,0.9090909090909091,0.34210526315789475,20,25,13,2,10
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.3,0.5409836065573771,0.5815850815850816,0.6328671328671329,0.5465375113163755,0.5333333333333333,0.42105263157894735,0.7272727272727273,0.4358974358974359,16,22,17,6,11
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.15,0.4166666666666667,0.5394736842105263,0.6100478468899522,0.6065736093925869,0.5569620253164557,0.38596491228070173,1.0,0.07894736842105263,22,35,3,0,12
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.35,0.6333333333333333,0.6722488038277512,0.7009569377990431,0.5404518091388236,0.6206896551724138,0.5,0.8181818181818182,0.5263157894736842,18,18,20,4,13
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.15,0.4166666666666667,0.5394736842105263,0.6267942583732058,0.5127653132540342,0.5569620253164557,0.38596491228070173,1.0,0.07894736842105263,22,35,3,0,14
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.4,0.65,0.6471291866028708,0.617224880382775,0.5651483307827297,0.5714285714285714,0.5185185185185185,0.6363636363636364,0.6578947368421053,14,13,25,8,15
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.7049180327868853,0.6503496503496503,0.7622377622377623,0.6416258716588297,0.5263157894736842,0.625,0.45454545454545453,0.8461538461538461,10,6,33,12,1
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6,0.5598086124401914,0.6543062200956937,0.6218715967229775,0.42857142857142855,0.45,0.4090909090909091,0.7105263157894737,9,11,27,13,2
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6833333333333333,0.6255980861244019,0.7404306220095693,0.6224498487900979,0.4864864864864865,0.6,0.4090909090909091,0.8421052631578947,9,6,32,13,3
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.5833333333333334,0.527511961722488,0.5657894736842105,0.490476052888141,0.358974358974359,0.4117647058823529,0.3181818181818182,0.7368421052631579,7,10,28,15,4
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.7,0.6483253588516746,0.7248803827751197,0.7091640034232145,0.5263157894736842,0.625,0.45454545454545453,0.8421052631578947,10,6,32,12,5
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6557377049180327,0.6515151515151515,0.6491841491841492,0.48540681887445214,0.5714285714285714,0.5185185185185185,0.6363636363636364,0.6666666666666666,14,13,26,8,6
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6833333333333333,0.6351674641148325,0.6913875598086124,0.639305092243944,0.5128205128205128,0.5882352941176471,0.45454545454545453,0.8157894736842105,10,7,31,12,7
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.75,0.6973684210526316,0.7248803827751196,0.661185171643109,0.5945945945945946,0.7333333333333333,0.5,0.8947368421052632,11,4,34,11,8
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6166666666666667,0.534688995215311,0.7727272727272727,0.6151364632718642,0.30303030303030304,0.45454545454545453,0.22727272727272727,0.8421052631578947,5,6,32,17,9
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6333333333333333,0.5765550239234449,0.645933014354067,0.614354491574257,0.42105263157894735,0.5,0.36363636363636365,0.7894736842105263,8,8,30,14,10
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6721311475409836,0.6346153846153846,0.655011655011655,0.6443751954710137,0.5238095238095238,0.55,0.5,0.7692307692307693,11,9,30,11,11
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.65,0.5992822966507177,0.6519138755980861,0.6146247277619508,0.46153846153846156,0.5294117647058824,0.4090909090909091,0.7894736842105263,9,8,30,13,12
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.65,0.5992822966507177,0.7057416267942583,0.5568532814232692,0.46153846153846156,0.5294117647058824,0.4090909090909091,0.7894736842105263,9,8,30,13,13
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6666666666666666,0.6124401913875598,0.6339712918660286,0.5496992710931262,0.47368421052631576,0.5625,0.4090909090909091,0.8157894736842105,9,7,31,13,14
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.6666666666666666,0.6124401913875598,0.6028708133971292,0.5503964442075231,0.47368421052631576,0.5625,0.4090909090909091,0.8157894736842105,9,7,31,13,15
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.4,0.6885245901639344,0.706876456876457,0.7622377622377623,0.6416258716588297,0.6415094339622641,0.5483870967741935,0.7727272727272727,0.6410256410256411,17,14,25,5,1
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.2,0.4666666666666667,0.569377990430622,0.6543062200956937,0.6218715967229775,0.5675675675675675,0.40384615384615385,0.9545454545454546,0.18421052631578946,21,31,7,1,2
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.35,0.6666666666666666,0.7081339712918661,0.7404306220095693,0.6224498487900979,0.6551724137931034,0.5277777777777778,0.8636363636363636,0.5526315789473685,19,17,21,3,3
