experiment,feature_set,model,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.7666666666666667,0.6818181818181819,0.9055023923444977,0.8995992259937493,0.5333333333333333,1.0,0.36363636363636365,1.0,8,0,38,14,5
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.7868852459016393,0.7045454545454546,0.8857808857808858,0.8710562998589424,0.5806451612903226,1.0,0.4090909090909091,1.0,9,0,39,13,6
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.8333333333333334,0.7727272727272727,0.916267942583732,0.8966942769934656,0.7058823529411765,1.0,0.5454545454545454,1.0,12,0,38,10,7
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.7833333333333333,0.7045454545454546,0.9246411483253589,0.902126153272744,0.5806451612903226,1.0,0.4090909090909091,1.0,9,0,38,13,8
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.8,0.7272727272727273,0.8899521531100478,0.880643923683333,0.625,1.0,0.45454545454545453,1.0,10,0,38,12,9
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.8333333333333334,0.7822966507177034,0.9114832535885168,0.8776669678112419,0.7222222222222222,0.9285714285714286,0.5909090909090909,0.9736842105263158,13,1,37,9,10
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.7377049180327869,0.6363636363636364,0.8671328671328671,0.8383543349727547,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,39,16,11
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.7333333333333333,0.645933014354067,0.9138755980861244,0.8635418216984703,0.4666666666666667,0.875,0.3181818181818182,0.9736842105263158,7,1,37,15,12
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.8166666666666667,0.75,0.9473684210526316,0.9566406164368546,0.6666666666666666,1.0,0.5,1.0,11,0,38,11,13
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.7833333333333333,0.7141148325358851,0.8588516746411484,0.8147156444807542,0.6060606060606061,0.9090909090909091,0.45454545454545453,0.9736842105263158,10,1,37,12,14
linear_svc_C0.1_t0_t1,t0_t1,linear_svc_l2_C0.1,0.85,0.7954545454545454,0.930622009569378,0.9087930798473254,0.7428571428571429,1.0,0.5909090909090909,1.0,13,0,38,9,15
ridge_t0_only,t0_only,ridge_classifier,0.6885245901639344,0.5681818181818181,0.8822843822843822,0.8729720473827594,0.24,1.0,0.13636363636363635,1.0,3,0,39,19,1
ridge_t0_only,t0_only,ridge_classifier,0.7166666666666667,0.6136363636363636,0.8947368421052633,0.8949241118285083,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,2
ridge_t0_only,t0_only,ridge_classifier,0.75,0.6686602870813397,0.8911483253588517,0.8631395919978837,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.9736842105263158,8,1,37,14,3
ridge_t0_only,t0_only,ridge_classifier,0.75,0.6590909090909091,0.8516746411483254,0.8025676743710071,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,4
ridge_t0_only,t0_only,ridge_classifier,0.7,0.5909090909090909,0.9114832535885168,0.8766566830530502,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,5
ridge_t0_only,t0_only,ridge_classifier,0.7377049180327869,0.6363636363636364,0.8496503496503497,0.8115091149827445,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,39,16,6
ridge_t0_only,t0_only,ridge_classifier,0.7166666666666667,0.6136363636363636,0.9282296650717703,0.9082351186330218,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,7
ridge_t0_only,t0_only,ridge_classifier,0.7,0.5909090909090909,0.8564593301435407,0.8156495789005442,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,8
ridge_t0_only,t0_only,ridge_classifier,0.6833333333333333,0.5681818181818181,0.8767942583732057,0.861561026880495,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,9
ridge_t0_only,t0_only,ridge_classifier,0.75,0.6590909090909091,0.9222488038277512,0.8843438342312533,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,10
ridge_t0_only,t0_only,ridge_classifier,0.7213114754098361,0.6136363636363636,0.7808857808857809,0.7010432649756091,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,39,17,11
ridge_t0_only,t0_only,ridge_classifier,0.7333333333333333,0.6363636363636364,0.8971291866028708,0.8505457668172274,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,12
ridge_t0_only,t0_only,ridge_classifier,0.7333333333333333,0.6363636363636364,0.9007177033492824,0.8781234017275596,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,13
ridge_t0_only,t0_only,ridge_classifier,0.7166666666666667,0.6136363636363636,0.8923444976076554,0.8508488666071357,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,14
ridge_t0_only,t0_only,ridge_classifier,0.75,0.6590909090909091,0.9330143540669855,0.9220361371966261,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,15
ridge_t1_only,t1_only,ridge_classifier,0.6885245901639344,0.578088578088578,0.858974358974359,0.7961593151761135,0.2962962962962963,0.8,0.18181818181818182,0.9743589743589743,4,1,38,18,1
ridge_t1_only,t1_only,ridge_classifier,0.75,0.6590909090909091,0.7523923444976077,0.7224158558805243,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,2
ridge_t1_only,t1_only,ridge_classifier,0.7833333333333333,0.7045454545454546,0.9150717703349283,0.8968771547867591,0.5806451612903226,1.0,0.4090909090909091,1.0,9,0,38,13,3
ridge_t1_only,t1_only,ridge_classifier,0.7333333333333333,0.6363636363636364,0.8385167464114832,0.8203442342093781,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,4
ridge_t1_only,t1_only,ridge_classifier,0.7,0.5909090909090909,0.777511961722488,0.72583777178629,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,5
ridge_t1_only,t1_only,ridge_classifier,0.7377049180327869,0.6363636363636364,0.8216783216783218,0.8034639543266588,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,39,16,6
ridge_t1_only,t1_only,ridge_classifier,0.75,0.6590909090909091,0.7906698564593302,0.7691769606384586,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,7
ridge_t1_only,t1_only,ridge_classifier,0.6833333333333333,0.5681818181818181,0.8588516746411483,0.832739310639435,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,8
ridge_t1_only,t1_only,ridge_classifier,0.7333333333333333,0.6363636363636364,0.8468899521531101,0.8275534051914084,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,9
ridge_t1_only,t1_only,ridge_classifier,0.7166666666666667,0.6136363636363636,0.8133971291866029,0.7380689462275278,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,10
ridge_t1_only,t1_only,ridge_classifier,0.6721311475409836,0.5454545454545454,0.844988344988345,0.8139328104805532,0.16666666666666666,1.0,0.09090909090909091,1.0,2,0,39,20,11
ridge_t1_only,t1_only,ridge_classifier,0.75,0.687799043062201,0.8301435406698564,0.7624382198312678,0.5714285714285714,0.7692307692307693,0.45454545454545453,0.9210526315789473,10,3,35,12,12
ridge_t1_only,t1_only,ridge_classifier,0.7333333333333333,0.6363636363636364,0.9210526315789473,0.9080893403960717,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,13
ridge_t1_only,t1_only,ridge_classifier,0.75,0.6590909090909091,0.7643540669856459,0.7263698600524533,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,14
ridge_t1_only,t1_only,ridge_classifier,0.7333333333333333,0.6363636363636364,0.8564593301435407,0.8395806685250806,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,15
ridge_t0_t1,t0_t1,ridge_classifier,0.6557377049180327,0.5326340326340326,0.9114219114219114,0.8365866810276922,0.16,0.6666666666666666,0.09090909090909091,0.9743589743589743,2,1,38,20,1
ridge_t0_t1,t0_t1,ridge_classifier,0.7333333333333333,0.6363636363636364,0.8576555023923446,0.849375222183764,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,2
ridge_t0_t1,t0_t1,ridge_classifier,0.7666666666666667,0.6818181818181819,0.9485645933014355,0.9240606253908512,0.5333333333333333,1.0,0.36363636363636365,1.0,8,0,38,14,3
ridge_t0_t1,t0_t1,ridge_classifier,0.7166666666666667,0.6136363636363636,0.8863636363636364,0.8672427028655674,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,4
ridge_t0_t1,t0_t1,ridge_classifier,0.6666666666666666,0.5454545454545454,0.9150717703349283,0.8979648651390046,0.16666666666666666,1.0,0.09090909090909091,1.0,2,0,38,20,5
ridge_t0_t1,t0_t1,ridge_classifier,0.7049180327868853,0.5909090909090909,0.8834498834498834,0.8677385635549935,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,39,18,6
ridge_t0_t1,t0_t1,ridge_classifier,0.7166666666666667,0.6136363636363636,0.8947368421052632,0.869297046826691,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,7
ridge_t0_t1,t0_t1,ridge_classifier,0.6833333333333333,0.5681818181818181,0.9007177033492824,0.8819360769284585,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,8
ridge_t0_t1,t0_t1,ridge_classifier,0.6833333333333333,0.5681818181818181,0.8995215311004785,0.9072209993262623,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,9
ridge_t0_t1,t0_t1,ridge_classifier,0.7166666666666667,0.6232057416267942,0.9210526315789475,0.8827836014939074,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9736842105263158,6,1,37,16,10
ridge_t0_t1,t0_t1,ridge_classifier,0.6885245901639344,0.5681818181818181,0.8531468531468531,0.8179137241132384,0.24,1.0,0.13636363636363635,1.0,3,0,39,19,11
ridge_t0_t1,t0_t1,ridge_classifier,0.7166666666666667,0.6232057416267942,0.8863636363636364,0.8236460707691793,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9736842105263158,6,1,37,16,12
ridge_t0_t1,t0_t1,ridge_classifier,0.7166666666666667,0.6136363636363636,0.9342105263157895,0.9389926593873961,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,13
ridge_t0_t1,t0_t1,ridge_classifier,0.75,0.6590909090909091,0.8696172248803828,0.8335753456434234,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,14
ridge_t0_t1,t0_t1,ridge_classifier,0.7333333333333333,0.6363636363636364,0.9366028708133971,0.9170890371759355,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,15
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.6885245901639344,0.5681818181818181,0.8834498834498836,0.8739495644893087,0.24,1.0,0.13636363636363635,1.0,3,0,39,19,1
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7166666666666667,0.6136363636363636,0.8947368421052633,0.8949241118285083,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,2
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.75,0.6686602870813397,0.8911483253588517,0.8631395919978837,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.9736842105263158,8,1,37,14,3
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.75,0.6590909090909091,0.8516746411483254,0.8025676743710071,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,4
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7,0.5909090909090909,0.9114832535885168,0.8766566830530502,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,5
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7377049180327869,0.6363636363636364,0.8496503496503497,0.8129239991182167,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,39,16,6
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7166666666666667,0.6136363636363636,0.9282296650717703,0.9082351186330218,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,7
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7,0.5909090909090909,0.8564593301435407,0.8156495789005442,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,8
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.6833333333333333,0.5681818181818181,0.8767942583732057,0.861561026880495,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,9
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.75,0.6590909090909091,0.9222488038277512,0.8843438342312533,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,10
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7213114754098361,0.6136363636363636,0.7808857808857809,0.7010432649756091,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,39,17,11
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.8971291866028708,0.8505457668172274,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,12
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.9007177033492824,0.8781234017275596,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,13
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7166666666666667,0.6136363636363636,0.8923444976076554,0.8511591623719768,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,14
ridge_alpha10_t0_only,t0_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.9330143540669855,0.9220361371966261,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,15
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.6885245901639344,0.578088578088578,0.858974358974359,0.7961593151761135,0.2962962962962963,0.8,0.18181818181818182,0.9743589743589743,4,1,38,18,1
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.75,0.6590909090909091,0.7523923444976077,0.7224158558805243,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,2
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7833333333333333,0.7045454545454546,0.9150717703349283,0.8968771547867591,0.5806451612903226,1.0,0.4090909090909091,1.0,9,0,38,13,3
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.8385167464114832,0.8203442342093781,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,4
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7,0.5909090909090909,0.7799043062200957,0.7277340547985431,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,5
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7377049180327869,0.6363636363636364,0.8228438228438228,0.8047518331145376,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,39,16,6
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.75,0.6590909090909091,0.7870813397129187,0.7627506092121072,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,7
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.6833333333333333,0.5681818181818181,0.8588516746411483,0.832739310639435,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,8
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.8480861244019139,0.8298261324641358,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,9
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7166666666666667,0.6136363636363636,0.8133971291866029,0.7380689462275278,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,10
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.6721311475409836,0.5454545454545454,0.8473193473193473,0.8173102380065875,0.16666666666666666,1.0,0.09090909090909091,1.0,2,0,39,20,11
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.75,0.687799043062201,0.8313397129186603,0.7629427364562917,0.5714285714285714,0.7692307692307693,0.45454545454545453,0.9210526315789473,10,3,35,12,12
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.9210526315789473,0.9080893403960717,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,13
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.75,0.6590909090909091,0.7643540669856459,0.7263698600524533,0.4827586206896552,1.0,0.3181818181818182,1.0,7,0,38,15,14
ridge_alpha10_t1_only,t1_only,ridge_classifier_alpha10,0.7333333333333333,0.6363636363636364,0.8564593301435407,0.8395806685250806,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,15
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.8524590163934426,0.8648018648018647,0.8624708624708624,0.732087584546601,0.8163265306122449,0.7407407407407407,0.9090909090909091,0.8205128205128205,20,7,32,2,1
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.8,0.8038277511961722,0.8080143540669857,0.666950146627566,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,2
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.85,0.8433014354066986,0.8839712918660287,0.7676940547583351,0.8,0.782608695652174,0.8181818181818182,0.868421052631579,18,5,33,4,3
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.7166666666666667,0.680622009569378,0.736244019138756,0.563461122913484,0.5853658536585366,0.631578947368421,0.5454545454545454,0.8157894736842105,12,7,31,10,4
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.8333333333333334,0.8301435406698565,0.8283492822966508,0.690625,0.782608695652174,0.75,0.8181818181818182,0.8421052631578947,18,6,32,4,5
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.6557377049180327,0.6614219114219114,0.6876456876456876,0.48952047986676633,0.5882352941176471,0.5172413793103449,0.6818181818181818,0.6410256410256411,15,14,25,7,6
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.8333333333333334,0.8301435406698565,0.8492822966507179,0.7060757744295008,0.782608695652174,0.75,0.8181818181818182,0.8421052631578947,18,6,32,4,7
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.7333333333333333,0.722488038277512,0.7344497607655502,0.5783493698513461,0.6521739130434783,0.625,0.6818181818181818,0.7631578947368421,15,9,29,7,8
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.7666666666666667,0.7679425837320575,0.7828947368421053,0.6104465577525922,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,9
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.7333333333333333,0.7320574162679425,0.7727272727272727,0.5966378348489785,0.6666666666666666,0.6153846153846154,0.7272727272727273,0.7368421052631579,16,10,28,6,10
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.7377049180327869,0.6958041958041958,0.7156177156177155,0.5577025649070515,0.6,0.6666666666666666,0.5454545454545454,0.8461538461538461,12,6,33,10,11
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.7666666666666667,0.7966507177033493,0.7870813397129186,0.6015151515151514,0.7407407407407407,0.625,0.9090909090909091,0.6842105263157895,20,12,26,2,12
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.8333333333333334,0.8492822966507176,0.8510765550239234,0.6911369332421964,0.8,0.7142857142857143,0.9090909090909091,0.7894736842105263,20,8,30,2,13
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.6666666666666666,0.6698564593301435,0.6991626794258373,0.5101297097264839,0.6,0.5357142857142857,0.6818181818181818,0.6578947368421053,15,13,25,7,14
sgd_log_loss_t0_only,t0_only,sgd_log_loss,0.8,0.8038277511961722,0.8205741626794258,0.6562854319446612,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,15
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7049180327868853,0.7395104895104896,0.7424242424242424,0.5431084018473226,0.6785714285714286,0.5588235294117647,0.8636363636363636,0.6153846153846154,19,15,24,3,1
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.75,0.7356459330143541,0.7236842105263158,0.5748737534725039,0.6666666666666666,0.6521739130434783,0.6818181818181818,0.7894736842105263,15,8,30,7,2
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.6833333333333333,0.6925837320574163,0.7517942583732057,0.5441353725263482,0.6274509803921569,0.5517241379310345,0.7272727272727273,0.6578947368421053,16,13,25,6,3
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.85,0.8433014354066986,0.8313397129186604,0.7088513594442448,0.8,0.782608695652174,0.8181818181818182,0.868421052631579,18,5,33,4,4
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.75,0.7260765550239234,0.7559808612440192,0.6040219744024091,0.6511627906976745,0.6666666666666666,0.6363636363636364,0.8157894736842105,14,7,31,8,5
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7213114754098361,0.7424242424242424,0.7657342657342657,0.5623970447589204,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6666666666666666,18,13,26,4,6
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7833333333333333,0.7332535885167464,0.7745215311004785,0.7062234766039113,0.6486486486486487,0.8,0.5454545454545454,0.9210526315789473,12,3,35,10,7
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7833333333333333,0.7619617224880382,0.8181818181818182,0.6661755131879161,0.6976744186046512,0.7142857142857143,0.6818181818181818,0.8421052631578947,15,6,32,7,8
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7833333333333333,0.7906698564593302,0.7894736842105263,0.6143356643356643,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.7631578947368421,18,9,29,4,9
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7666666666666667,0.7679425837320575,0.7972488038277512,0.6211222804972805,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,10
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.8032786885245902,0.7768065268065267,0.833916083916084,0.6815075998104619,0.7142857142857143,0.75,0.6818181818181818,0.8717948717948718,15,5,34,7,11
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7666666666666667,0.7679425837320575,0.791267942583732,0.6143356643356643,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,12
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.7666666666666667,0.7679425837320575,0.8098086124401913,0.629763331546014,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,13
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.6166666666666667,0.6208133971291866,0.6375598086124402,0.45726729571003955,0.5490196078431373,0.4827586206896552,0.6363636363636364,0.6052631578947368,14,15,23,8,14
sgd_log_loss_t1_only,t1_only,sgd_log_loss,0.8,0.7942583732057416,0.8331339712918661,0.6738047138047139,0.7391304347826086,0.7083333333333334,0.7727272727272727,0.8157894736842105,17,7,31,5,15
sgd_hinge_t0_only,t0_only,sgd_hinge,0.8524590163934426,0.8648018648018647,0.8834498834498833,0.8676099735904221,0.8163265306122449,0.7407407407407407,0.9090909090909091,0.8205128205128205,20,7,32,2,1
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7833333333333333,0.8002392344497608,0.8660287081339713,0.8547637711059666,0.7450980392156863,0.6551724137931034,0.8636363636363636,0.7368421052631579,19,10,28,3,2
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7666666666666667,0.7488038277511961,0.8313397129186603,0.8282223765803207,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.8157894736842105,15,7,31,7,3
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7833333333333333,0.742822966507177,0.812200956937799,0.7782488926335673,0.6666666666666666,0.7647058823529411,0.5909090909090909,0.8947368421052632,13,4,34,9,4
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7333333333333333,0.7416267942583732,0.8373205741626795,0.8037802266365943,0.68,0.6071428571428571,0.7727272727272727,0.7105263157894737,17,11,27,5,5
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7377049180327869,0.7552447552447552,0.7785547785547786,0.7006948341095309,0.6923076923076923,0.6,0.8181818181818182,0.6923076923076923,18,12,27,4,6
sgd_hinge_t0_only,t0_only,sgd_hinge,0.8333333333333334,0.8397129186602871,0.8923444976076556,0.8577607761543182,0.7916666666666666,0.7307692307692307,0.8636363636363636,0.8157894736842105,19,7,31,3,7
sgd_hinge_t0_only,t0_only,sgd_hinge,0.6833333333333333,0.6734449760765551,0.8074162679425837,0.8072002450690778,0.5957446808510638,0.56,0.6363636363636364,0.7105263157894737,14,11,27,8,8
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7833333333333333,0.7715311004784688,0.8720095693779905,0.8629638129004253,0.7111111111111111,0.6956521739130435,0.7272727272727273,0.8157894736842105,16,7,31,6,9
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7,0.715311004784689,0.8133971291866029,0.7674768038779267,0.6538461538461539,0.5666666666666667,0.7727272727272727,0.6578947368421053,17,13,25,5,10
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7213114754098361,0.6928904428904429,0.782051282051282,0.7350167644751062,0.6046511627906976,0.6190476190476191,0.5909090909090909,0.7948717948717948,13,8,31,9,11
sgd_hinge_t0_only,t0_only,sgd_hinge,0.75,0.7834928229665072,0.8779904306220095,0.839366852823382,0.7272727272727273,0.6060606060606061,0.9090909090909091,0.6578947368421053,20,13,25,2,12
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7166666666666667,0.7284688995215312,0.7763157894736842,0.6829840241784724,0.6666666666666666,0.5862068965517241,0.7727272727272727,0.6842105263157895,17,12,26,5,13
sgd_hinge_t0_only,t0_only,sgd_hinge,0.7,0.6866028708133971,0.8480861244019139,0.8141216981337569,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.7368421052631579,14,10,28,8,14
sgd_hinge_t0_only,t0_only,sgd_hinge,0.8333333333333334,0.8205741626794258,0.861244019138756,0.8369121917865936,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.868421052631579,17,5,33,5,15
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7213114754098361,0.7424242424242424,0.8356643356643356,0.7940305019542275,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6666666666666666,18,13,26,4,1
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7,0.6961722488038278,0.7822966507177034,0.7740499782110744,0.625,0.5769230769230769,0.6818181818181818,0.7105263157894737,15,11,27,7,2
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7,0.715311004784689,0.8504784688995215,0.8329763603124143,0.6538461538461539,0.5666666666666667,0.7727272727272727,0.6578947368421053,17,13,25,5,3
sgd_hinge_t1_only,t1_only,sgd_hinge,0.8,0.784688995215311,0.8803827751196173,0.8540549370766566,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8421052631578947,16,6,32,6,4
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7,0.6770334928229665,0.8086124401913876,0.7097557463132629,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.7631578947368421,13,9,29,9,5
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7377049180327869,0.7354312354312355,0.8286713286713286,0.8097754680923832,0.6666666666666666,0.6153846153846154,0.7272727272727273,0.7435897435897436,16,10,29,6,6
