experiment,feature_set,model,model_type,threshold_mode,k_best,pca_components,threshold,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7368421052631579,0.4827586206896552,0.5938697318007663,0.31671780068639155,0.0,0.0,0.0,0.9655172413793104,0,1,28,9,4
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5,0.7011494252873562,0.37550505050505045,0.0,0.0,0.0,1.0,0,0,29,9,5
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.8421052631578947,0.625,0.7875,0.6737685560053981,0.4,1.0,0.25,1.0,2,0,30,6,6
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7894736842105263,0.5458333333333334,0.8291666666666667,0.5826213818860877,0.2,0.5,0.125,0.9666666666666667,1,1,29,7,7
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7368421052631579,0.4827586206896552,0.6704980842911877,0.36620924153818896,0.0,0.0,0.0,0.9655172413793104,0,1,28,9,8
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5383141762452107,0.6973180076628352,0.41284884324100013,0.18181818181818182,0.5,0.1111111111111111,0.9655172413793104,1,1,28,8,9
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5383141762452107,0.42911877394636017,0.32459939832572804,0.18181818181818182,0.5,0.1111111111111111,0.9655172413793104,1,1,28,8,10
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7894736842105263,0.5,0.6583333333333332,0.41626676986584105,0.0,0.0,0.0,1.0,0,0,30,8,11
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.868421052631579,0.6875,0.8416666666666667,0.7157986111111111,0.5454545454545454,1.0,0.375,1.0,3,0,30,5,12
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7894736842105263,0.5555555555555556,0.7931034482758621,0.6027336860670194,0.2,1.0,0.1111111111111111,1.0,1,0,29,8,13
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5,0.8812260536398467,0.5853581603581604,0.0,0.0,0.0,1.0,0,0,29,9,14
xgboost_raw_t0_delta,t0_delta,xgboost,raw,default_0.5,,,0.5,0.7894736842105263,0.5938697318007663,0.6743295019157087,0.5053874466917945,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.9655172413793104,2,1,28,7,15
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.35,0.8421052631578947,0.7625,0.825,0.5836821266968326,0.625,0.625,0.625,0.9,5,3,27,3,1
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.4,0.868421052631579,0.825,0.8250000000000001,0.5228190314587373,0.7058823529411765,0.6666666666666666,0.75,0.9,6,3,27,2,2
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.25,0.7631578947368421,0.8065134099616857,0.8352490421455938,0.7158966481547127,0.64,0.5,0.8888888888888888,0.7241379310344828,8,8,21,1,3
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.175,0.5,0.6340996168582376,0.5938697318007663,0.31671780068639155,0.45714285714285713,0.3076923076923077,0.8888888888888888,0.3793103448275862,8,18,11,1,4
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.275,0.7368421052631579,0.7509578544061303,0.7011494252873562,0.37550505050505045,0.5833333333333334,0.4666666666666667,0.7777777777777778,0.7241379310344828,7,8,21,2,5
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.4,0.868421052631579,0.7333333333333334,0.7875,0.6737685560053981,0.6153846153846154,0.8,0.5,0.9666666666666667,4,1,29,4,6
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.25,0.7105263157894737,0.7708333333333333,0.8291666666666667,0.5826213818860877,0.56,0.4117647058823529,0.875,0.6666666666666666,7,10,20,1,7
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.3,0.7368421052631579,0.7126436781609196,0.6704980842911877,0.36620924153818896,0.5454545454545454,0.46153846153846156,0.6666666666666666,0.7586206896551724,6,7,22,3,8
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.25,0.6578947368421053,0.7375478927203065,0.6973180076628352,0.41284884324100013,0.5517241379310345,0.4,0.8888888888888888,0.5862068965517241,8,12,17,1,9
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.075,0.2894736842105263,0.4961685823754789,0.42911877394636017,0.32459939832572804,0.37209302325581395,0.23529411764705882,0.8888888888888888,0.10344827586206896,8,26,3,1,10
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.275,0.7631578947368421,0.7125,0.6583333333333332,0.41626676986584105,0.5263157894736842,0.45454545454545453,0.625,0.8,5,6,24,3,11
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.3,0.7368421052631579,0.7875,0.8416666666666667,0.7157986111111111,0.5833333333333334,0.4375,0.875,0.7,7,9,21,1,12
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.275,0.8157894736842105,0.764367816091954,0.7931034482758621,0.6027336860670194,0.631578947368421,0.6,0.6666666666666666,0.8620689655172413,6,4,25,3,13
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.25,0.8157894736842105,0.8409961685823755,0.8812260536398467,0.5853581603581604,0.6956521739130435,0.5714285714285714,0.8888888888888888,0.7931034482758621,8,6,23,1,14
xgboost_raw_t0_delta,t0_delta,xgboost,raw,tuned_f1,,,0.175,0.4473684210526316,0.6379310344827587,0.6743295019157087,0.5053874466917945,0.46153846153846156,0.3,1.0,0.27586206896551724,9,21,8,0,15
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7368421052631579,0.5125,0.775,0.42342252654752655,0.16666666666666666,0.25,0.125,0.9,1,3,27,7,1
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5291666666666667,0.8166666666666667,0.5738613816738817,0.18181818181818182,0.3333333333333333,0.125,0.9333333333333333,1,2,28,7,2
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.8421052631578947,0.7049808429118773,0.9042145593869733,0.7907407407407407,0.5714285714285714,0.8,0.4444444444444444,0.9655172413793104,4,1,28,5,3
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7894736842105263,0.5555555555555556,0.8237547892720307,0.6044566544566544,0.2,1.0,0.1111111111111111,1.0,1,0,29,8,4
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7368421052631579,0.4827586206896552,0.6475095785440612,0.42842813487974785,0.0,0.0,0.0,0.9655172413793104,0,1,28,9,5
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.868421052631579,0.6875,0.8916666666666666,0.7838541666666667,0.5454545454545454,1.0,0.375,1.0,3,0,30,5,6
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.8421052631578947,0.6708333333333334,0.7958333333333334,0.5436513241660301,0.5,0.75,0.375,0.9666666666666667,3,1,29,5,7
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7105263157894737,0.46551724137931033,0.6628352490421456,0.3397806823835745,0.0,0.0,0.0,0.9310344827586207,0,2,27,9,8
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5383141762452107,0.6513409961685823,0.3740218562799208,0.18181818181818182,0.5,0.1111111111111111,0.9655172413793104,1,1,28,8,9
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7105263157894737,0.5038314176245211,0.5172413793103448,0.357127570285465,0.15384615384615385,0.25,0.1111111111111111,0.896551724137931,1,3,26,8,10
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.48333333333333334,0.5625,0.2648845124174071,0.0,0.0,0.0,0.9666666666666667,0,1,29,8,11
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.8157894736842105,0.5625,0.8125,0.6125434324447482,0.2222222222222222,1.0,0.125,1.0,1,0,30,7,12
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7368421052631579,0.5210727969348659,0.7969348659003832,0.5322438908223222,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.9310344827586207,1,2,27,8,13
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.8157894736842105,0.6111111111111112,0.7432950191570882,0.5531486668741571,0.36363636363636365,1.0,0.2222222222222222,1.0,2,0,29,7,14
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,default_0.5,,,0.5,0.7631578947368421,0.5766283524904214,0.8045977011494253,0.5977495271612918,0.3076923076923077,0.5,0.2222222222222222,0.9310344827586207,2,2,27,7,15
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.25,0.7631578947368421,0.8041666666666667,0.775,0.42342252654752655,0.6086956521739131,0.4666666666666667,0.875,0.7333333333333333,7,8,22,1,1
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.8157894736842105,0.7916666666666667,0.8166666666666667,0.5738613816738817,0.631578947368421,0.5454545454545454,0.75,0.8333333333333334,6,5,25,2,2
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.8421052631578947,0.7816091954022988,0.9042145593869733,0.7907407407407407,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.896551724137931,6,3,26,3,3
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.225,0.7631578947368421,0.8065134099616857,0.8237547892720307,0.6044566544566544,0.64,0.5,0.8888888888888888,0.7241379310344828,8,8,21,1,4
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.7894736842105263,0.6704980842911877,0.6475095785440612,0.42842813487974785,0.5,0.5714285714285714,0.4444444444444444,0.896551724137931,4,3,26,5,5
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.8947368421052632,0.75,0.8916666666666666,0.7838541666666667,0.6666666666666666,1.0,0.5,1.0,4,0,30,4,6
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.2,0.7105263157894737,0.7708333333333333,0.7958333333333334,0.5436513241660301,0.56,0.4117647058823529,0.875,0.6666666666666666,7,10,20,1,7
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.275,0.7368421052631579,0.7126436781609196,0.6628352490421456,0.3397806823835745,0.5454545454545454,0.46153846153846156,0.6666666666666666,0.7586206896551724,6,7,22,3,8
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.25,0.7105263157894737,0.657088122605364,0.6513409961685823,0.3740218562799208,0.47619047619047616,0.4166666666666667,0.5555555555555556,0.7586206896551724,5,7,22,4,9
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.275,0.6578947368421053,0.6226053639846744,0.5172413793103448,0.357127570285465,0.43478260869565216,0.35714285714285715,0.5555555555555556,0.6896551724137931,5,9,20,4,10
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.175,0.6052631578947368,0.6583333333333333,0.5625,0.2648845124174071,0.4444444444444444,0.3157894736842105,0.75,0.5666666666666667,6,13,17,2,11
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.3,0.7631578947368421,0.7125,0.8125,0.6125434324447482,0.5263157894736842,0.45454545454545453,0.625,0.8,5,6,24,3,12
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.225,0.7368421052631579,0.789272030651341,0.7969348659003832,0.5322438908223222,0.6153846153846154,0.47058823529411764,0.8888888888888888,0.6896551724137931,8,9,20,1,13
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.35,0.7631578947368421,0.6915708812260537,0.7432950191570882,0.5531486668741571,0.5263157894736842,0.5,0.5555555555555556,0.8275862068965517,5,5,24,4,14
xgboost_raw_t0_t1_delta,t0_t1_delta,xgboost,raw,tuned_f1,,,0.4,0.8421052631578947,0.7432950191570882,0.8045977011494253,0.5977495271612918,0.625,0.7142857142857143,0.5555555555555556,0.9310344827586207,5,2,27,4,15
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7368421052631579,0.5125,0.6833333333333332,0.3766736041736042,0.16666666666666666,0.25,0.125,0.9,1,3,27,7,1
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.8157894736842105,0.7,0.7875,0.5376488095238096,0.5333333333333333,0.5714285714285714,0.5,0.9,4,3,27,4,2
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.8157894736842105,0.6877394636015326,0.7586206896551724,0.5782913165266106,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.9310344827586207,4,2,27,5,3
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7631578947368421,0.5383141762452107,0.793103448275862,0.4628072544739211,0.18181818181818182,0.5,0.1111111111111111,0.9655172413793104,1,1,28,8,4
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.8157894736842105,0.6877394636015326,0.8735632183908046,0.7293817293817295,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.9310344827586207,4,2,27,5,5
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6842105263157895,0.525,0.7583333333333333,0.525681956931957,0.25,0.25,0.25,0.8,2,6,24,6,6
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7631578947368421,0.575,0.7,0.3505024273577497,0.3076923076923077,0.4,0.25,0.9,2,3,27,6,7
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.6842105263157895,0.4482758620689655,0.5593869731800766,0.2635505987807778,0.0,0.0,0.0,0.896551724137931,0,3,26,9,8
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7631578947368421,0.5766283524904214,0.7969348659003831,0.5337040649218152,0.3076923076923077,0.5,0.2222222222222222,0.9310344827586207,2,2,27,7,9
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7105263157894737,0.5421455938697317,0.45977011494252873,0.39999563608434574,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.8620689655172413,2,4,25,7,10
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7368421052631579,0.6041666666666667,0.6791666666666667,0.36195003284176624,0.375,0.375,0.375,0.8333333333333334,3,5,25,5,11
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7368421052631579,0.5583333333333333,0.7250000000000001,0.4642055860805861,0.2857142857142857,0.3333333333333333,0.25,0.8666666666666667,2,4,26,6,12
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.8157894736842105,0.6494252873563219,0.7624521072796934,0.6807348850827113,0.46153846153846156,0.75,0.3333333333333333,0.9655172413793104,3,1,28,6,13
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.7631578947368421,0.5766283524904214,0.7279693486590038,0.42810840922520377,0.3076923076923077,0.5,0.2222222222222222,0.9310344827586207,2,2,27,7,14
xgboost_select50_t0_only,t0_only,xgboost,selectk,default_0.5,50,,0.5,0.631578947368421,0.4904214559386973,0.5823754789272031,0.3747435330118277,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7586206896551724,2,7,22,7,15
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.3,0.631578947368421,0.675,0.6833333333333332,0.3766736041736042,0.46153846153846156,0.3333333333333333,0.75,0.6,6,12,18,2,1
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.3,0.6578947368421053,0.7833333333333333,0.7875,0.5376488095238096,0.5517241379310345,0.38095238095238093,1.0,0.5666666666666667,8,13,17,0,2
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.225,0.6842105263157895,0.7164750957854407,0.7586206896551724,0.5782913165266106,0.5384615384615384,0.4117647058823529,0.7777777777777778,0.6551724137931034,7,10,19,2,3
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.35,0.7368421052631579,0.7509578544061303,0.793103448275862,0.4628072544739211,0.5833333333333334,0.4666666666666667,0.7777777777777778,0.7241379310344828,7,8,21,2,4
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.25,0.8157894736842105,0.8409961685823755,0.8735632183908046,0.7293817293817295,0.6956521739130435,0.5714285714285714,0.8888888888888888,0.7931034482758621,8,6,23,1,5
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.275,0.631578947368421,0.7208333333333333,0.7583333333333333,0.525681956931957,0.5,0.35,0.875,0.5666666666666667,7,13,17,1,6
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.3,0.6578947368421053,0.6916666666666667,0.7,0.3505024273577497,0.48,0.35294117647058826,0.75,0.6333333333333333,6,11,19,2,7
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.15,0.5789473684210527,0.685823754789272,0.5593869731800766,0.2635505987807778,0.5,0.34782608695652173,0.8888888888888888,0.4827586206896552,8,15,14,1,8
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.25,0.7105263157894737,0.8103448275862069,0.7969348659003831,0.5337040649218152,0.6206896551724138,0.45,1.0,0.6206896551724138,9,11,18,0,9
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.05,0.2894736842105263,0.4961685823754789,0.45977011494252873,0.39999563608434574,0.37209302325581395,0.23529411764705882,0.8888888888888888,0.10344827586206896,8,26,3,1,10
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.225,0.631578947368421,0.6291666666666667,0.6791666666666667,0.36195003284176624,0.4166666666666667,0.3125,0.625,0.6333333333333333,5,11,19,3,11
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.4,0.7894736842105263,0.7291666666666667,0.7250000000000001,0.4642055860805861,0.5555555555555556,0.5,0.625,0.8333333333333334,5,5,25,3,12
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.35,0.7894736842105263,0.7471264367816092,0.7624521072796934,0.6807348850827113,0.6,0.5454545454545454,0.6666666666666666,0.8275862068965517,6,5,24,3,13
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.175,0.631578947368421,0.7203065134099617,0.7279693486590038,0.42810840922520377,0.5333333333333333,0.38095238095238093,0.8888888888888888,0.5517241379310345,8,13,16,1,14
xgboost_select50_t0_only,t0_only,xgboost,selectk,tuned_f1,50,,0.125,0.39473684210526316,0.603448275862069,0.5823754789272031,0.3747435330118277,0.43902439024390244,0.28125,1.0,0.20689655172413793,9,23,6,0,15
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7368421052631579,0.4666666666666667,0.6666666666666667,0.32095462009255116,0.0,0.0,0.0,0.9333333333333333,0,2,28,8,1
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.8157894736842105,0.6541666666666667,0.8583333333333334,0.6995535714285714,0.46153846153846156,0.6,0.375,0.9333333333333333,3,2,28,5,2
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.8157894736842105,0.6494252873563219,0.8735632183908045,0.7322631072631074,0.46153846153846156,0.75,0.3333333333333333,0.9655172413793104,3,1,28,6,3
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7894736842105263,0.5555555555555556,0.7854406130268199,0.5079194498312145,0.2,1.0,0.1111111111111111,1.0,1,0,29,8,4
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.8421052631578947,0.7049808429118773,0.8812260536398467,0.7671717171717172,0.5714285714285714,0.8,0.4444444444444444,0.9655172413793104,4,1,28,5,5
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7894736842105263,0.6375,0.7583333333333333,0.5560332314744079,0.42857142857142855,0.5,0.375,0.9,3,3,27,5,6
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7631578947368421,0.5291666666666667,0.7583333333333333,0.4020213120213121,0.18181818181818182,0.3333333333333333,0.125,0.9333333333333333,1,2,28,7,7
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.6578947368421053,0.43103448275862066,0.6666666666666666,0.3377115141181637,0.0,0.0,0.0,0.8620689655172413,0,4,25,9,8
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7368421052631579,0.5593869731800767,0.7624521072796936,0.501900423469051,0.2857142857142857,0.4,0.2222222222222222,0.896551724137931,2,3,26,7,9
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7105263157894737,0.5421455938697317,0.47892720306513403,0.41387075922180283,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.8620689655172413,2,4,25,7,10
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7894736842105263,0.5916666666666667,0.7791666666666667,0.43021214896214893,0.3333333333333333,0.5,0.25,0.9333333333333333,2,2,28,6,11
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.8421052631578947,0.6708333333333334,0.6916666666666667,0.5610774029891676,0.5,0.75,0.375,0.9666666666666667,3,1,29,5,12
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.8157894736842105,0.6111111111111112,0.735632183908046,0.5576312576312576,0.36363636363636365,1.0,0.2222222222222222,1.0,2,0,29,7,13
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7894736842105263,0.5555555555555556,0.7739463601532567,0.6331915647705122,0.2,1.0,0.1111111111111111,1.0,1,0,29,8,14
xgboost_select100_t0_only,t0_only,xgboost,selectk,default_0.5,100,,0.5,0.7105263157894737,0.5421455938697317,0.6168582375478927,0.35844990408884936,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.8620689655172413,2,4,25,7,15
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.3,0.7105263157894737,0.6791666666666667,0.6666666666666667,0.32095462009255116,0.47619047619047616,0.38461538461538464,0.625,0.7333333333333333,5,8,22,3,1
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.35,0.7894736842105263,0.775,0.8583333333333334,0.6995535714285714,0.6,0.5,0.75,0.8,6,6,24,2,2
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.25,0.8947368421052632,0.89272030651341,0.8735632183908045,0.7322631072631074,0.8,0.7272727272727273,0.8888888888888888,0.896551724137931,8,3,26,1,3
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.275,0.7368421052631579,0.789272030651341,0.7854406130268199,0.5079194498312145,0.6153846153846154,0.47058823529411764,0.8888888888888888,0.6896551724137931,8,9,20,1,4
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.25,0.7894736842105263,0.8237547892720306,0.8812260536398467,0.7671717171717172,0.6666666666666666,0.5333333333333333,0.8888888888888888,0.7586206896551724,8,7,22,1,5
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.4,0.7894736842105263,0.6833333333333333,0.7583333333333333,0.5560332314744079,0.5,0.5,0.5,0.8666666666666667,4,4,26,4,6
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.35,0.7368421052631579,0.6958333333333333,0.7583333333333333,0.4020213120213121,0.5,0.4166666666666667,0.625,0.7666666666666667,5,7,23,3,7
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.2,0.5789473684210527,0.685823754789272,0.6666666666666666,0.3377115141181637,0.5,0.34782608695652173,0.8888888888888888,0.4827586206896552,8,15,14,1,8
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.225,0.6578947368421053,0.7375478927203065,0.7624521072796936,0.501900423469051,0.5517241379310345,0.4,0.8888888888888888,0.5862068965517241,8,12,17,1,9
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.05,0.2894736842105263,0.4961685823754789,0.47892720306513403,0.41387075922180283,0.37209302325581395,0.23529411764705882,0.8888888888888888,0.10344827586206896,8,26,3,1,10
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.3,0.7894736842105263,0.8208333333333333,0.7791666666666667,0.43021214896214893,0.6363636363636364,0.5,0.875,0.7666666666666667,7,7,23,1,11
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.5,0.8421052631578947,0.6708333333333334,0.6916666666666667,0.5610774029891676,0.5,0.75,0.375,0.9666666666666667,3,1,29,5,12
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.225,0.6842105263157895,0.7164750957854407,0.735632183908046,0.5576312576312576,0.5384615384615384,0.4117647058823529,0.7777777777777778,0.6551724137931034,7,10,19,2,13
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.2,0.6052631578947368,0.7413793103448276,0.7739463601532567,0.6331915647705122,0.5454545454545454,0.375,1.0,0.4827586206896552,9,15,14,0,14
xgboost_select100_t0_only,t0_only,xgboost,selectk,tuned_f1,100,,0.35,0.6842105263157895,0.6398467432950192,0.6168582375478927,0.35844990408884936,0.45454545454545453,0.38461538461538464,0.5555555555555556,0.7241379310344828,5,8,21,4,15
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.7894736842105263,0.5458333333333334,0.7791666666666667,0.45914786967418547,0.2,0.5,0.125,0.9666666666666667,1,1,29,7,1
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.7894736842105263,0.6375,0.8208333333333333,0.5511442060355104,0.42857142857142855,0.5,0.375,0.9,3,3,27,5,2
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.8157894736842105,0.6111111111111112,0.8275862068965517,0.7000721500721501,0.36363636363636365,1.0,0.2222222222222222,1.0,2,0,29,7,3
xgboost_select200_t0_only,t0_only,xgboost,selectk,default_0.5,200,,0.5,0.7631578947368421,0.5383141762452107,0.7662835249042146,0.5169527055904765,0.18181818181818182,0.5,0.1111111111111111,0.9655172413793104,1,1,28,8,4
